All Pitchers  Season   Projections Standard Categories
Avail,Player,INNs,APP,GS,QS,CG,W,L,S,BS,K,BB,H,ERA,WHIP,Rank,
Chicken Inn of Utica,Zack Wheeler SP | PHI,64,11,11,7,0,4,3,0,0,69,18,67,4.06,1.32,136
Screaming Prairie Camels,Dinelson Lamet SP | SD ,61,12,12,4,0,4,3,0,0,65,22,56,4.23,1.26,137
Springer International,Madison Bumgarner SP | ARI,63,11,11,8,0,3,3,0,0,60,19,61,4.00,1.27,138
Chicken Inn of Utica,Jesus Luzardo RP | OAK ,42,8,8,4,0,3,3,0,0,34,15,45,4.25,1.42,139
Suburban Lifestyle Dream,Shohei Ohtani DH | LAA ,41,9,9,4,0,2,3,0,0,44,16,41,4.54,1.37,140
Springer International,Edwin Diaz RP | NYM ,22,24,0,0,0,1,1,14,2,41,7,18,3.97,1.10,142
Johnny and the Rockers,Craig Kimbrel RP | CHC ,22,24,0,0,0,1,1,15,2,33,13,16,4.09,1.32,144
Johnny and the Rockers,Lance McCullers SP | HOU ,59,11,11,7,0,5,3,0,0,65,24,59,4.55,1.40,145
Bus 3,Rich Hill SP | MIN ,51,11,11,5,0,4,2,0,0,50,20,54,3.88,1.45,148
SweepTheLegJohnny,Carlos Martinez RP | STL,51,11,11,6,0,3,4,0,0,56,23,53,3.83,1.47,149
Screaming Prairie Camels,Sean Manaea SP | OAK ,64,12,12,7,0,6,3,0,0,52,16,61,3.34,1.19,153
Omak Goat Rodeo,Brandon Workman RP | BOS ,30,26,0,0,0,1,0,12,3,43,17,16,2.40,1.10,154
DJ Dootchy Dootch and 30-50 Feral Berm Angels,Hector Neris RP | PHI,26,25,0,0,0,1,1,14,3,38,9,19,3.46,1.08,155
DJ Dootchy Dootch and 30-50 Feral Berm Angels,Kyle Hendricks SP | CHC,62,11,11,7,0,5,3,0,0,58,14,62,3.88,1.21,158
Chicken Inn of Utica,Mike Minor SP | TEX ,64,11,11,6,0,5,3,0,0,58,22,67,4.04,1.38,159
You Drink Bitch's Wine,German Marquez SP | COL,71,12,12,7,0,4,4,0,0,74,20,72,4.65,1.28,160
The Midnight Sillies,Eduardo Rodriguez SP | BOS ,60,11,11,5,0,5,3,0,0,61,23,62,4.18,1.41,161
Union State Connectors,Robbie Ray SP | ARI ,53,11,11,4,0,4,2,0,0,65,23,51,4.19,1.38,162
W ( 8/5),Luke Weaver SP | ARI ,52,11,11,5,0,4,3,0,0,52,16,54,4.33,1.35,163
The Midnight Sillies,Hansel Robles RP | LAA ,26,26,0,0,0,1,1,14,2,31,7,21,2.70,1.05,174
Union State Connectors,Raisel Iglesias RP | CIN ,23,25,0,0,0,1,1,12,2,30,8,20,3.52,1.22,177
SweepTheLegJohnny,Masahiro Tanaka SP | NYY ,57,10,10,5,0,5,2,0,0,54,14,56,3.75,1.21,185
Screaming Prairie Camels,Josh James RP | HOU ,53,11,11,4,0,4,2,0,0,61,17,47,3.69,1.19,186
Springer International,Alex Wood SP | LAD ,56,11,11,5,0,5,2,0,0,52,15,56,3.65,1.25,187
FA,Mike Foltynewicz SP | ATL ,58,11,11,5,0,5,3,0,0,54,21,53,3.83,1.26,188
Springer International,Ross Stripling RP | LAD ,48,11,11,3,0,3,2,0,0,49,10,51,3.94,1.27,190
Bus 3,Corbin Burnes RP | MIL,56,11,11,4,0,3,3,0,0,55,19,55,4.34,1.32,191
Omak Goat Rodeo,Nate Pearson SP | TOR ,13,7,3,1,0,1,1,0,0,13,5,13,4.15,1.38,192
Cackleberry Czars,Alex Colome RP | CHW ,23,24,0,0,0,1,1,11,2,23,9,18,3.09,1.16,193
The Midnight Sillies,Sean Doolittle RP | WAS,22,23,0,0,0,1,1,12,2,26,5,20,3.22,1.12,211
Bus 3,Keone Kela RP | PIT ,23,24,0,0,0,1,1,10,3,28,9,16,2.70,1.07,212
FA,Jose Leclerc RP | TEX ,21,24,0,0,0,1,1,12,4,33,12,15,3.80,1.27,213
Cackleberry Czars,Archie Bradley RP | ARI ,21,24,0,0,0,1,1,14,4,26,10,21,3.74,1.43,214
The Midnight Sillies,Jake Odorizzi SP | MIN ,59,12,12,4,0,5,3,0,0,62,22,60,4.12,1.39,216
You Drink Bitch's Wine,Andrew Heaney SP | LAA,49,9,9,4,0,3,3,0,0,58,15,46,4.01,1.24,217
You Drink Bitch's Wine,Joe Musgrove SP | PIT,67,13,13,8,0,4,5,0,0,59,16,71,4.30,1.30,218
SweepTheLegJohnny,Mark Melancon RP | ATL ,21,26,0,0,0,1,1,11,2,21,7,25,4.15,1.48,219
Omak Goat Rodeo,Dylan Bundy SP | LAA ,50,10,10,4,0,4,3,0,0,52,18,52,4.44,1.38,220
Omak Goat Rodeo,Adrian Houser SP | MIL,48,11,11,1,0,2,3,0,0,46,15,46,3.72,1.26,221
The Midnight Sillies,Mitch Keller SP | PIT ,45,10,10,3,0,2,3,0,0,45,14,56,5.40,1.56,222
Droitwich Murdercocks,Ian Kennedy RP | KC,27,26,0,0,0,1,0,12,1,30,7,25,3.67,1.19,240
Omak Goat Rodeo,Seth Lugo RP | NYM ,37,26,0,0,0,2,1,0,0,45,9,28,2.65,0.99,243
Droitwich Murdercocks,J.A. Happ SP | NYY ,57,11,11,4,0,5,3,0,0,59,18,58,4.21,1.32,246
Droitwich Murdercocks,Ryan Yarbrough RP | TB ,59,12,12,6,0,3,3,0,0,58,11,56,4.12,1.14,248
Droitwich Murdercocks,Joe Jimenez RP | DET ,22,22,0,0,0,1,1,10,3,33,8,19,4.09,1.23,250
FA,Miles Mikolas SP | STL ,61,11,11,7,0,4,4,0,0,51,13,64,3.98,1.26,251
Chicken Inn of Utica,Will Smith RP | ATL ,22,24,0,0,0,1,1,5,1,33,7,16,2.78,1.01,252
Droitwich Murdercocks,Anthony DeSclafani SP | CIN ,56,11,11,4,0,4,3,0,0,59,17,57,4.31,1.31,253
DJ Dootchy Dootch and 30-50 Feral Berm Angels,Matt Shoemaker SP | TOR ,59,12,12,5,0,3,5,0,0,53,21,53,3.81,1.25,256
SweepTheLegJohnny,Corey Knebel RP | MIL,23,27,0,0,0,2,1,1,0,40,10,16,3.47,1.11,259
SweepTheLegJohnny,Brandon Kintzler RP | MIA,23,25,0,0,0,1,1,9,3,19,7,22,3.47,1.24,260
Screaming Prairie Camels,Giovanny Gallegos RP | STL,25,24,0,0,0,1,0,0,0,34,7,17,2.45,0.94,261
Johnny and the Rockers,Dallas Keuchel SP | CHW ,56,10,10,7,0,4,3,0,0,47,23,56,4.15,1.40,263
Johnny and the Rockers,Jordan Montgomery SP | NYY ,46,10,10,4,0,3,2,0,0,42,17,47,3.86,1.37,265
Suburban Lifestyle Dream,Griffin Canning SP | LAA ,44,9,9,4,0,2,3,0,0,47,17,40,4.23,1.28,266
Union State Connectors,Jon Gray SP | COL ,65,12,12,7,0,4,4,0,0,66,24,71,5.34,1.45,268
Cackleberry Czars,Zack Britton RP | NYY ,18,20,0,0,0,1,0,1,0,16,10,12,2.45,1.20,269
Omak Goat Rodeo,Dylan Cease SP | CHW ,55,11,11,4,0,4,4,0,0,53,25,59,5.07,1.53,270
Bus 3,Garrett Richards SP | SD ,48,12,12,2,0,3,3,0,0,48,19,52,5.36,1.46,272
Cackleberry Czars,Jose Urquidy SP | HOU ,13,8,4,1,0,1,1,0,0,14,3,13,4.05,1.20,273
FA,MacKenzie Gore SP | SD,13,7,3,1,0,1,1,0,0,13,5,13,4.72,1.35,274
The Midnight Sillies,Spencer Howard SP | PHI ,12,6,3,1,0,1,1,0,0,12,5,12,4.50,1.42,275
DJ Dootchy Dootch and 30-50 Feral Berm Angels,Yonny Chirinos SP | TB ,58,11,11,6,0,4,2,0,0,53,14,52,3.39,1.13,340
Chicken Inn of Utica,Aaron Civale SP | CLE ,60,11,11,6,0,4,3,0,0,58,16,54,3.73,1.16,356
Springer International,Anibal Sanchez SP | WAS,58,11,11,5,0,4,3,0,0,54,18,53,3.38,1.21,361
FA,Homer Bailey SP | MIN ,56,11,11,5,0,6,2,0,0,51,17,59,4.18,1.36,380
The Midnight Sillies,Zach Plesac SP | CLE ,58,11,11,5,1,4,3,0,0,54,18,56,3.68,1.26,382
The Midnight Sillies,Zach Eflin SP | PHI,58,11,11,6,1,5,4,0,0,53,17,60,4.01,1.32,388
DJ Dootchy Dootch and 30-50 Feral Berm Angels,Merrill Kelly SP | ARI ,60,11,11,6,0,6,4,0,0,58,19,64,4.60,1.37,394
FA,Framber Valdez RP | HOU ,45,9,9,3,0,4,2,0,0,51,18,39,3.97,1.26,402
FA,Rick Porcello SP | NYM ,57,11,11,5,0,5,4,0,0,52,15,60,4.53,1.30,415
12oz Darlings,Mike Fiers SP | OAK ,57,11,11,7,0,4,2,0,0,46,18,56,3.75,1.28,416
Screaming Prairie Camels,Steven Matz SP | NYM ,55,11,11,6,0,4,3,0,0,56,18,56,4.04,1.33,417
Suburban Lifestyle Dream,Kwang Hyun Kim SP | STL,21,22,0,0,0,1,1,13,3,21,8,21,4.64,1.36,425
Chicken Inn of Utica,Chris Bassitt SP | OAK ,56,11,11,5,0,4,3,0,0,50,22,55,3.83,1.37,437
Union State Connectors,Joey Lucchesi SP | SD ,55,11,11,4,0,4,3,0,0,53,19,55,4.23,1.34,442
FA,Tyler Rogers RP | SF ,23,24,0,0,0,2,1,0,0,19,4,18,1.16,0.94,443
Springer International,Tony Watson RP | SF,18,25,0,0,0,1,1,10,2,17,4,18,3.93,1.20,445
12oz Darlings,Matt Barnes RP | BOS ,25,27,0,0,0,2,1,3,1,43,15,20,3.55,1.38,449
W ( 8/5),Yoshihisa Hirano RP | SEA ,24,27,0,0,0,1,1,9,2,27,10,23,4.07,1.36,454
FA,Brent Suter RP | MIL,31,18,0,0,0,3,1,0,0,26,5,28,3.77,1.06,464
Union State Connectors,Blake Treinen RP | LAD,22,22,0,0,0,3,1,2,0,25,11,19,3.22,1.34,469
Droitwich Murdercocks,Dellin Betances RP | NYM,20,21,0,0,0,1,1,1,0,37,8,14,2.61,1.06,470
Droitwich Murdercocks,Adam Wainwright SP | STL,55,11,11,5,0,5,4,0,0,53,21,63,4.39,1.52,474
FA,Hunter Harvey RP | BAL ,25,22,0,0,0,0,1,7,1,31,12,20,3.24,1.28,476
FA,Jeff Samardzija SP | SF ,56,11,11,4,0,3,5,0,0,43,19,54,3.86,1.30,478
The Midnight Sillies,Matt Magill RP | SEA,21,22,0,0,0,1,1,9,3,26,9,23,4.22,1.50,480
FA,Sean Newcomb RP | ATL ,52,11,11,6,0,4,2,0,0,48,24,52,4.10,1.44,483
Cackleberry Czars,Jose Quintana SP | CHC ,44,9,9,5,0,4,2,0,0,45,15,47,4.47,1.40,484
FA,Rafael Montero RP | TEX ,25,17,0,0,0,1,0,0,0,29,4,20,2.52,0.96,485
FA,Trevor May RP | MIN,20,22,0,0,0,2,1,1,0,27,8,15,3.10,1.13,486
W ( 8/5),Caleb Smith SP | MIA,57,12,12,5,0,4,5,0,0,56,24,56,4.71,1.40,489
FA,Johnny Cueto SP | SF ,56,12,12,4,0,3,5,0,0,43,19,56,3.97,1.32,497
FA,Kevin Ginkel RP | ARI,17,18,0,0,0,2,1,0,0,18,7,12,1.53,1.08,499
Johnny and the Rockers,Jon Lester SP | CHC ,57,11,11,6,0,5,3,0,0,52,20,68,4.42,1.54,501
12oz Darlings,Dakota Hudson SP | STL,61,12,12,7,0,5,4,0,0,49,28,66,4.23,1.52,503
FA,Kyle Wright SP | ATL ,54,10,10,4,0,3,3,0,0,46,20,52,4.28,1.32,505
