Free Agents Year to Date MLB True Talent Stats
Avail,Player,Eligible,BPA,AB,2B,3B,HR,BB,KO,R,RBI,SB,BA,OBP,SLG,OPS,Rank,
FA,Michael Saunders LF | PHI ,"LF,RF,U",127,118,6,1,3,8,28,16,13,0,0.246,0.299,0.390,0.6890,321
FA,James McCann C | DET ,"C,U",97,84,1,0,7,12,24,10,16,0,0.179,0.278,0.441,0.7188,322
FA,Gerardo Parra LF | COL ,"LF,U",104,100,2,0,3,3,22,12,13,0,0.270,0.298,0.380,0.6781,324
FA,Cameron Maybin CF | LAA,"CF,LF,U",131,111,4,0,1,19,26,16,7,9,0.180,0.305,0.243,0.5486,327
FA,Andrelton Simmons SS | LAA ,"MI,SS,U",161,146,4,0,3,13,21,11,13,3,0.240,0.304,0.329,0.6331,329
FA,Adam Lind 1B | WAS,"1B,CI,U",47,42,3,0,3,4,6,8,13,0,0.333,0.383,0.619,1.0020,330
FA,Manny Pina C | MIL ,"C,U",78,73,7,0,2,4,10,12,10,0,0.315,0.351,0.493,0.8438,334
FA,Francisco Cervelli C | PIT ,"C,U",118,107,9,1,3,10,21,14,15,0,0.234,0.305,0.421,0.7256,340
FA,Adam Rosales 3B | OAK ,"2B,3B,CI,MI,SS,U",108,97,5,0,3,6,31,9,12,1,0.268,0.311,0.412,0.7237,348
FA,Travis d'Arnaud C | NYM ,"C,U",66,59,2,1,4,6,11,10,16,0,0.203,0.288,0.475,0.7625,351
FA,Eduardo Escobar SS | MIN ,"3B,CI,MI,SS,U",68,61,3,0,4,6,13,10,12,0,0.246,0.324,0.492,0.8153,354
FA,Tyler Flowers C | ATL ,"C,U",88,71,2,0,1,11,17,6,13,0,0.352,0.477,0.422,0.8998,359
FA,Guillermo Heredia LF | SEA ,"LF,U",108,98,3,0,2,7,13,12,6,1,0.296,0.361,0.388,0.7489,364
FA,Albert Almora CF | CHC,"CF,U",92,84,5,0,2,7,15,15,10,0,0.262,0.319,0.393,0.7115,366
FA,Yolmer Sanchez 2B | CHW ,"2B,MI,U",80,74,5,1,1,4,16,8,8,2,0.324,0.354,0.460,0.8139,372
FA,Kennys Vargas 1B | MIN ,"1B,CI,U",54,51,2,0,4,2,14,7,13,0,0.255,0.278,0.529,0.8072,373
FA,Miguel Montero C | CHC ,"C,U",55,52,1,0,3,2,14,7,7,1,0.327,0.345,0.519,0.8647,385
FA,Jesus Aguilar 1B | MIL ,"1B,CI,U",63,60,5,2,3,3,19,7,11,0,0.300,0.333,0.600,0.9333,387
FA,Andrew Romine 3B | DET,"1B,3B,CF,CI,MI,U",97,87,6,1,2,7,17,15,10,1,0.230,0.302,0.391,0.6929,395
FA,Michael Taylor CF | WAS ,"CF,U",80,75,4,1,2,4,30,9,9,2,0.267,0.300,0.427,0.7267,397
FA,Miguel Rojas 2B | MIA ,"1B,2B,3B,CI,MI,SS,U",73,65,4,0,0,6,8,12,4,2,0.339,0.389,0.400,0.7889,399
FA,Chris Young LF | BOS,"LF,U",95,84,6,0,2,11,16,13,9,1,0.250,0.337,0.393,0.7297,402
FA,Daniel Nava LF | PHI ,"LF,U",66,52,2,0,2,12,10,10,8,1,0.288,0.424,0.442,0.8666,406
FA,Matt Joyce RF | OAK ,"LF,RF,U",123,109,6,0,4,11,26,10,15,1,0.202,0.276,0.367,0.6434,408
FA,Ronald Torreyes 3B | NYY,"3B,CI,MI,SS,U",90,88,3,1,1,1,11,7,14,0,0.295,0.303,0.386,0.6897,413
FA,Enrique Hernandez LF | LAD,"CF,LF,U",76,66,10,1,2,8,13,12,11,1,0.227,0.307,0.500,0.8067,415
FA,David Freese 3B | PIT ,"1B,3B,CI,U",75,64,3,0,3,10,14,6,10,0,0.297,0.387,0.484,0.8710,421
FA,Robbie Grossman LF | MIN ,"LF,U",101,81,4,0,2,20,20,13,10,0,0.247,0.396,0.370,0.7664,424
FA,Ryan Goins 2B | TOR ,"2B,MI,SS,U",103,92,3,0,3,8,17,9,13,1,0.217,0.277,0.348,0.6251,431
FA,Pat Valaika 3B | COL ,"3B,CI,U",43,41,4,0,3,2,9,8,9,0,0.268,0.302,0.585,0.8877,437
FA,Wilmer Flores 3B | NYM ,"1B,3B,CI,MI,U",65,63,2,0,3,2,7,7,9,1,0.254,0.277,0.429,0.7055,438
FA,Norichika Aoki LF | HOU ,"LF,U",94,84,3,0,1,8,12,10,6,2,0.274,0.333,0.345,0.6786,447
FA,Austin Barnes C | LAD,"C,U",48,41,6,1,1,7,10,10,5,2,0.293,0.396,0.561,0.9568,448
FA,Rajai Davis CF | OAK ,"CF,LF,U",112,102,6,1,1,9,17,13,8,4,0.206,0.268,0.314,0.5816,449
FA,Derek Norris C | TB ,"C,U",117,104,4,0,2,9,28,11,11,1,0.231,0.299,0.327,0.6261,450
FA,Whit Merrifield 2B | KC ,"2B,MI,U",89,79,1,1,3,6,15,9,6,2,0.228,0.295,0.380,0.6752,460
FA,Rene Rivera C | NYM,"C,U",71,68,2,0,1,2,16,4,11,0,0.324,0.338,0.397,0.7351,464
FA,Jose Iglesias SS | DET ,"MI,SS,U",102,98,7,1,1,3,17,13,9,3,0.204,0.228,0.327,0.5543,465
FA,Martin Maldonado C | LAA ,"C,U",111,96,5,0,2,6,30,10,7,0,0.271,0.346,0.385,0.7312,466
FA,Darwin Barney 2B | TOR ,"2B,3B,CI,MI,SS,U",84,80,4,0,1,3,19,9,6,1,0.287,0.313,0.375,0.6883,474
FA,Cory Spangenberg 2B | SD ,"2B,LF,MI,U",69,66,2,0,1,2,19,8,4,3,0.273,0.294,0.348,0.6426,475
FA,Tyler Collins CF | DET ,"CF,RF,U",102,93,3,0,2,9,27,14,8,0,0.226,0.294,0.323,0.6167,477
FA,Jon Jay CF | CHC ,"CF,LF,U",80,67,3,1,0,10,16,12,4,1,0.298,0.405,0.373,0.7782,479
FA,John Hicks 1B | DET ,"1B,CI,U",27,26,3,0,1,1,3,6,7,0,0.423,0.444,0.654,1.0983,480
